product_id,product_sku,product_name,brand,category,subcategory,color,size,unit_price,start_date,end_date,is_active
17865,CR-IN-APP-17865,Croma Washers QXG2K,Croma,Appliances,Washers,Space Grey,S,123098.39,2025-07-17,,1
17866,CR-IN-MOB-17866,Croma Smartphones ERHL9,Croma,Mobiles,Smartphones,Purple,M,42617.34,2025-05-02,,1
17867,CR-IN-SMA-17867,Croma Smart Lights HRDQI,Croma,Smart Home,Smart Lights,Red,XS,3771.65,2024-12-19,,1
17868,CR-IN-GAM-17868,Croma Consoles SHNWW,Croma,Gaming,Consoles,Silver,XL,16067.63,2025-03-19,,1
17869,CR-IN-WEA-17869,Croma Smartwatch YOTWH,Croma,Wearables,Smartwatch,Blue,XS,13448.26,2024-08-11,,1
17870,CR-IN-AUD-17870,Croma Headphones A77Z7,Croma,Audio,Headphones,Blue,M,11597.03,2024-02-28,,1
17871,CR-IN-GAM-17871,Croma Consoles 3DJ4L,Croma,Gaming,Consoles,Space Grey,XL,65532.61,2024-10-01,,1
17872,CR-IN-AUD-17872,Croma Headphones IFYU3,Croma,Audio,Headphones,Space Grey,OneSize,21939.13,2025-02-13,,1
17873,CR-IN-CAM-17873,Croma DSLR ECU2O,Croma,Cameras,DSLR,White,XS,48890.08,2024-04-01,,1
17874,CR-IN-TEL-17874,Croma LED 7MCCP,Croma,Televisions,LED,Black,L,228010.85,2024-09-16,,1
17875,CR-IN-CAM-17875,Croma DSLR J41YG,Croma,Cameras,DSLR,Space Grey,M,65058.01,2025-08-07,,1
17876,CR-IN-CAM-17876,Croma DSLR 3U21J,Croma,Cameras,DSLR,Gold,OneSize,182789.58,2024-03-25,,1
17877,CR-IN-WEA-17877,Croma Smartwatch BJ3OQ,Croma,Wearables,Smartwatch,Black,XL,48369.91,2024-02-13,,1
17878,CR-IN-WEA-17878,Croma Smartwatch 4EPST,Croma,Wearables,Smartwatch,Space Grey,XS,46614.64,2024-05-12,,1
17879,CR-IN-AUD-17879,Croma Headphones YCZZA,Croma,Audio,Headphones,Purple,OneSize,19647.01,2025-08-04,,1
17880,CR-IN-GAM-17880,Croma Consoles J0ASO,Croma,Gaming,Consoles,Red,L,43829.38,2024-08-13,,1
17881,CR-IN-GAM-17881,Croma Consoles XTLOS,Croma,Gaming,Consoles,Red,OneSize,16718.25,2024-01-30,,1
17882,CR-IN-AUD-17882,Croma Headphones 9YLZA,Croma,Audio,Headphones,Green,XS,49855.77,2025-04-27,,1
17883,CR-IN-AUD-17883,Croma Headphones 7UDX9,Croma,Audio,Headphones,Blue,XL,35161.98,2024-02-06,,1
17884,CR-IN-ACC-17884,Croma Cables 25TCM,Croma,Accessories,Cables,Blue,S,4376.81,2024-06-26,,1
17885,CR-IN-APP-17885,Croma Washers ZE3H1,Croma,Appliances,Washers,Silver,OneSize,66167.7,2025-08-28,,1
17886,CR-IN-GAM-17886,Croma Consoles FYVSB,Croma,Gaming,Consoles,Gold,XL,60676.46,2024-03-17,,1
17887,CR-IN-SMA-17887,Croma Smart Lights BG74D,Croma,Smart Home,Smart Lights,Silver,M,21601.97,2024-06-20,,1
17888,CR-IN-MOB-17888,Croma Smartphones 650XH,Croma,Mobiles,Smartphones,Space Grey,OneSize,101187.5,2025-05-04,,1
17889,CR-IN-MOB-17889,Croma Smartphones YSGMC,Croma,Mobiles,Smartphones,Space Grey,OneSize,37982.61,2024-04-12,,1
17890,CR-IN-GAM-17890,Croma Consoles MLQTM,Croma,Gaming,Consoles,Silver,S,35056.56,2024-02-10,,1
17891,CR-IN-SMA-17891,Croma Smart Lights HD9CY,Croma,Smart Home,Smart Lights,Space Grey,XL,9383.16,2025-05-27,,1
17892,CR-IN-TEL-17892,Croma LED IXS3K,Croma,Televisions,LED,Black,L,65419.72,2024-11-02,,1
17893,CR-IN-GAM-17893,Croma Consoles M3U26,Croma,Gaming,Consoles,Purple,XS,50124.72,2025-06-01,,1
17894,CR-IN-ACC-17894,Croma Cables ZHHGG,Croma,Accessories,Cables,Space Grey,XL,6979.81,2025-02-23,,1
17895,CR-IN-CAM-17895,Croma DSLR E5B18,Croma,Cameras,DSLR,Black,OneSize,146629.39,2025-06-21,,1
17896,CR-IN-LAP-17896,Croma Ultrabooks OH4FF,Croma,Laptops,Ultrabooks,Space Grey,M,78632.1,2025-07-09,,1
17897,CR-IN-APP-17897,Croma Washers SAL0U,Croma,Appliances,Washers,Purple,S,43033.73,2025-06-22,,1
17898,CR-IN-CAM-17898,Croma DSLR TOSZY,Croma,Cameras,DSLR,Space Grey,OneSize,28185.53,2024-12-19,,1
17899,CR-IN-ACC-17899,Croma Cables QUTN6,Croma,Accessories,Cables,Space Grey,OneSize,8896.55,2025-07-02,,1
17900,CR-IN-LAP-17900,Croma Ultrabooks 6J0ID,Croma,Laptops,Ultrabooks,Green,M,198749.51,2025-07-01,,1
17901,CR-IN-CAM-17901,Croma DSLR 05PA4,Croma,Cameras,DSLR,Blue,L,63596.22,2024-05-29,,1
17902,CR-IN-WEA-17902,Croma Smartwatch GU1V9,Croma,Wearables,Smartwatch,Silver,S,51480.54,2024-10-01,,1
17903,CR-IN-LAP-17903,Croma Ultrabooks 7VF35,Croma,Laptops,Ultrabooks,White,S,70562.06,2024-10-27,,1
17904,CR-IN-APP-17904,Croma Washers K7XYV,Croma,Appliances,Washers,Black,L,88835.91,2025-05-18,,1
17905,CR-IN-GAM-17905,Croma Consoles Y61F3,Croma,Gaming,Consoles,Purple,L,5539.53,2024-10-05,,1
17906,CR-IN-MOB-17906,Croma Smartphones H97A2,Croma,Mobiles,Smartphones,Black,XS,61393.0,2024-06-19,,1
17907,CR-IN-SMA-17907,Croma Smart Lights BJ9MP,Croma,Smart Home,Smart Lights,Blue,S,21082.1,2024-10-06,,1
17908,CR-IN-AUD-17908,Croma Headphones DF9HZ,Croma,Audio,Headphones,Gold,OneSize,13291.79,2024-05-15,,1
17909,CR-IN-AUD-17909,Croma Headphones CCKZM,Croma,Audio,Headphones,Gold,M,24357.54,2025-09-02,,1
17910,CR-IN-CAM-17910,Croma DSLR 1912H,Croma,Cameras,DSLR,Silver,M,107009.57,2025-03-25,,1
17911,CR-IN-SMA-17911,Croma Smart Lights YXICA,Croma,Smart Home,Smart Lights,Purple,M,24135.68,2025-09-03,,1
17912,CR-IN-LAP-17912,Croma Ultrabooks 31DN9,Croma,Laptops,Ultrabooks,Red,L,169361.98,2024-01-02,,1
17913,CR-IN-LAP-17913,Croma Ultrabooks YE2SM,Croma,Laptops,Ultrabooks,Green,L,140450.64,2024-06-29,,1
17914,CR-IN-AUD-17914,Croma Headphones P11VL,Croma,Audio,Headphones,Blue,S,17706.45,2025-01-27,,1
17915,CR-IN-GAM-17915,Croma Consoles JQSZC,Croma,Gaming,Consoles,Black,L,68695.11,2025-04-23,,1
17916,CR-IN-ACC-17916,Croma Cables EOQ6S,Croma,Accessories,Cables,White,XS,4556.66,2025-08-11,,1
17917,CR-IN-TEL-17917,Croma LED YYQK5,Croma,Televisions,LED,Red,L,84505.64,2025-04-08,,1
17918,CR-IN-CAM-17918,Croma DSLR J2YZG,Croma,Cameras,DSLR,Green,S,149846.58,2025-07-05,,1
17919,CR-IN-TEL-17919,Croma LED D20DH,Croma,Televisions,LED,Gold,M,105971.51,2024-02-01,,1
17920,CR-IN-GAM-17920,Croma Consoles UAS6E,Croma,Gaming,Consoles,Gold,S,33883.34,2025-04-20,,1
17921,CR-IN-ACC-17921,Croma Cables WP6I9,Croma,Accessories,Cables,Blue,M,5495.82,2024-09-07,,1
17922,CR-IN-CAM-17922,Croma DSLR QJD7M,Croma,Cameras,DSLR,Black,L,240862.8,2024-09-10,,1
17923,CR-IN-LAP-17923,Croma Ultrabooks ID88K,Croma,Laptops,Ultrabooks,White,XS,27779.77,2025-08-13,,1
17924,CR-IN-MOB-17924,Croma Smartphones Q9DNO,Croma,Mobiles,Smartphones,Purple,OneSize,80455.76,2024-11-14,,1
17925,CR-IN-ACC-17925,Croma Cables PC1PX,Croma,Accessories,Cables,Black,M,6580.29,2024-07-05,,1
17926,CR-IN-AUD-17926,Croma Headphones 92CR2,Croma,Audio,Headphones,Space Grey,M,12158.17,2024-09-13,,1
17927,CR-IN-TEL-17927,Croma LED 39MTG,Croma,Televisions,LED,Silver,M,139585.67,2025-07-20,,1
17928,CR-IN-GAM-17928,Croma Consoles 44G1A,Croma,Gaming,Consoles,Black,OneSize,68727.93,2024-12-29,,1
17929,CR-IN-LAP-17929,Croma Ultrabooks M40HM,Croma,Laptops,Ultrabooks,White,M,90007.5,2024-10-05,,1
17930,CR-IN-APP-17930,Croma Washers BAECQ,Croma,Appliances,Washers,Green,OneSize,38020.05,2024-05-16,,1
17931,CR-IN-WEA-17931,Croma Smartwatch 52R9I,Croma,Wearables,Smartwatch,Green,XS,17546.23,2025-01-02,,1
17932,CR-IN-GAM-17932,Croma Consoles 1ZGCY,Croma,Gaming,Consoles,Space Grey,OneSize,36312.3,2024-01-05,,1
17933,CR-IN-CAM-17933,Croma DSLR R8FPU,Croma,Cameras,DSLR,Blue,S,233238.94,2024-04-30,,1
17934,CR-IN-SMA-17934,Croma Smart Lights M30E3,Croma,Smart Home,Smart Lights,Silver,XL,21938.72,2025-04-13,,1
17935,CR-IN-LAP-17935,Croma Ultrabooks YD6HZ,Croma,Laptops,Ultrabooks,Purple,S,95060.94,2025-06-18,,1
17936,CR-IN-ACC-17936,Croma Cables GO5U8,Croma,Accessories,Cables,Gold,L,3088.49,2024-08-12,,1
17937,CR-IN-ACC-17937,Croma Cables O9AYX,Croma,Accessories,Cables,Black,S,4736.2,2025-06-11,,1
17938,CR-IN-ACC-17938,Croma Cables LSSG3,Croma,Accessories,Cables,Gold,XS,5514.61,2024-03-30,,1
17939,CR-IN-AUD-17939,Croma Headphones NOE2H,Croma,Audio,Headphones,Red,M,42319.32,2024-08-03,,1
17940,CR-IN-GAM-17940,Croma Consoles 9W46J,Croma,Gaming,Consoles,Red,M,38763.51,2024-08-27,,1
17941,CR-IN-AUD-17941,Croma Headphones 2386Q,Croma,Audio,Headphones,Green,S,48206.25,2024-04-07,,1
17942,CR-IN-APP-17942,Croma Washers 5ZHMT,Croma,Appliances,Washers,Gold,M,80690.36,2025-08-25,,1
17943,CR-IN-SMA-17943,Croma Smart Lights WCXQU,Croma,Smart Home,Smart Lights,Silver,S,2268.69,2025-07-13,,1
17944,CR-IN-TEL-17944,Croma LED LFKQV,Croma,Televisions,LED,Gold,XL,26637.18,2024-05-14,,1
17945,CR-IN-MOB-17945,Croma Smartphones M7U17,Croma,Mobiles,Smartphones,Space Grey,XS,52845.72,2025-07-08,,1
17946,CR-IN-GAM-17946,Croma Consoles HZO48,Croma,Gaming,Consoles,Space Grey,S,55869.25,2025-09-04,,1
17947,CR-IN-CAM-17947,Croma DSLR L697V,Croma,Cameras,DSLR,Green,OneSize,113012.68,2024-05-17,,1
17948,CR-IN-ACC-17948,Croma Cables VSL4X,Croma,Accessories,Cables,Silver,OneSize,9153.32,2024-04-27,,1
17949,CR-IN-SMA-17949,Croma Smart Lights JJ5IS,Croma,Smart Home,Smart Lights,White,L,11999.61,2024-07-26,,1
17950,CR-IN-SMA-17950,Croma Smart Lights NTX43,Croma,Smart Home,Smart Lights,Space Grey,OneSize,10318.16,2024-03-31,,1
17951,CR-IN-CAM-17951,Croma DSLR TTLSR,Croma,Cameras,DSLR,Space Grey,XS,143400.51,2025-07-21,,1
17952,CR-IN-SMA-17952,Croma Smart Lights C3J6N,Croma,Smart Home,Smart Lights,White,OneSize,2121.61,2025-09-06,,1
17953,CR-IN-SMA-17953,Croma Smart Lights BR13P,Croma,Smart Home,Smart Lights,Red,L,16224.9,2024-02-28,,1
17954,CR-IN-AUD-17954,Croma Headphones EL23I,Croma,Audio,Headphones,Silver,L,4111.34,2024-08-31,,1
17955,CR-IN-APP-17955,Croma Washers 0YC11,Croma,Appliances,Washers,Purple,L,105490.3,2024-10-06,,1
17956,CR-IN-ACC-17956,Croma Cables 8AZNW,Croma,Accessories,Cables,Blue,XL,3918.52,2025-06-03,,1
17957,CR-IN-WEA-17957,Croma Smartwatch VBCC4,Croma,Wearables,Smartwatch,Green,L,14197.9,2025-05-15,,1
17958,CR-IN-LAP-17958,Croma Ultrabooks GDF8L,Croma,Laptops,Ultrabooks,Black,M,114503.23,2025-08-29,,1
17959,CR-IN-MOB-17959,Croma Smartphones DFEST,Croma,Mobiles,Smartphones,Gold,L,47408.1,2024-10-02,,1
17960,CR-IN-AUD-17960,Croma Headphones 1OB59,Croma,Audio,Headphones,Red,XS,30320.58,2025-05-30,,1
17961,CR-IN-WEA-17961,Croma Smartwatch Q613A,Croma,Wearables,Smartwatch,White,XS,48140.5,2024-12-25,,1
17962,CR-IN-GAM-17962,Croma Consoles D7JVV,Croma,Gaming,Consoles,Purple,M,77138.13,2024-08-02,,1
17963,CR-IN-CAM-17963,Croma DSLR 6817Y,Croma,Cameras,DSLR,Green,XS,168969.4,2024-07-11,,1
17964,CR-IN-CAM-17964,Croma DSLR RXG7Q,Croma,Cameras,DSLR,Blue,S,185974.79,2025-07-07,,1
17965,CR-IN-WEA-17965,Croma Smartwatch 7RSOF,Croma,Wearables,Smartwatch,Green,XL,7195.26,2025-08-16,,1
17966,CR-IN-AUD-17966,Croma Headphones ZU1I3,Croma,Audio,Headphones,Blue,XL,48425.22,2024-07-02,,1
17967,CR-IN-APP-17967,Croma Washers XO80P,Croma,Appliances,Washers,Red,XS,138192.47,2025-07-19,,1
17968,CR-IN-TEL-17968,Croma LED ANRJD,Croma,Televisions,LED,Silver,OneSize,218732.85,2025-02-01,,1
17969,CR-IN-CAM-17969,Croma DSLR CQSET,Croma,Cameras,DSLR,Red,M,159861.21,2024-06-29,,1
17970,CR-IN-ACC-17970,Croma Cables GM028,Croma,Accessories,Cables,White,XS,1032.32,2025-09-03,,1
17971,CR-IN-AUD-17971,Croma Headphones MEZK4,Croma,Audio,Headphones,Space Grey,OneSize,32568.05,2024-06-25,,1
17972,CR-IN-SMA-17972,Croma Smart Lights 5NZ34,Croma,Smart Home,Smart Lights,White,XS,3221.94,2024-02-11,,1
17973,CR-IN-APP-17973,Croma Washers FOY02,Croma,Appliances,Washers,Green,XS,70327.11,2024-12-13,,1
17974,CR-IN-TEL-17974,Croma LED 9HZFK,Croma,Televisions,LED,White,M,155607.56,2024-11-13,,1
17975,CR-IN-WEA-17975,Croma Smartwatch ZVIV8,Croma,Wearables,Smartwatch,Blue,S,58790.57,2025-08-27,,1
17976,CR-IN-TEL-17976,Croma LED SUH3F,Croma,Televisions,LED,Purple,XL,105550.99,2025-09-05,,1
17977,CR-IN-CAM-17977,Croma DSLR ZY853,Croma,Cameras,DSLR,White,XS,210237.29,2024-07-10,,1
17978,CR-IN-ACC-17978,Croma Cables FHMQV,Croma,Accessories,Cables,Silver,M,4461.44,2025-08-30,,1
17979,CR-IN-AUD-17979,Croma Headphones LYHYB,Croma,Audio,Headphones,Gold,OneSize,5607.47,2024-04-06,,1
17980,CR-IN-APP-17980,Croma Washers IXSYT,Croma,Appliances,Washers,Blue,M,106222.64,2025-04-06,,1
17981,CR-IN-MOB-17981,Croma Smartphones DSBBA,Croma,Mobiles,Smartphones,Black,XS,93672.48,2024-07-01,,1
17982,CR-IN-CAM-17982,Croma DSLR A7W09,Croma,Cameras,DSLR,Green,XS,89718.51,2025-03-19,,1
17983,CR-IN-SMA-17983,Croma Smart Lights PCRHL,Croma,Smart Home,Smart Lights,Purple,S,29067.1,2025-06-10,,1
17984,CR-IN-GAM-17984,Croma Consoles RCKYQ,Croma,Gaming,Consoles,Gold,XS,12265.45,2024-09-08,,1
17985,CR-IN-MOB-17985,Croma Smartphones 3ZUGY,Croma,Mobiles,Smartphones,Space Grey,XS,56788.22,2024-03-26,,1
17986,CR-IN-TEL-17986,Croma LED UCVG3,Croma,Televisions,LED,Purple,OneSize,126914.21,2024-08-25,,1
17987,CR-IN-ACC-17987,Croma Cables 7WVJ4,Croma,Accessories,Cables,Blue,OneSize,8286.34,2024-01-25,,1
17988,CR-IN-MOB-17988,Croma Smartphones AHBF7,Croma,Mobiles,Smartphones,Purple,M,17553.71,2024-09-14,,1
17989,CR-IN-ACC-17989,Croma Cables G5HFX,Croma,Accessories,Cables,Purple,S,2322.55,2025-05-12,,1
17990,CR-IN-GAM-17990,Croma Consoles B5M15,Croma,Gaming,Consoles,Green,XL,9827.42,2024-02-02,,1
17991,CR-IN-WEA-17991,Croma Smartwatch A16AF,Croma,Wearables,Smartwatch,Gold,XL,34059.7,2024-04-12,,1
17992,CR-IN-AUD-17992,Croma Headphones EHIGQ,Croma,Audio,Headphones,White,L,45589.77,2024-08-10,,1
17993,CR-IN-GAM-17993,Croma Consoles CQIY0,Croma,Gaming,Consoles,Blue,OneSize,8045.75,2025-02-27,,1
17994,CR-IN-AUD-17994,Croma Headphones FCAKE,Croma,Audio,Headphones,Green,M,48199.34,2024-11-25,,1
17995,CR-IN-MOB-17995,Croma Smartphones GV1FY,Croma,Mobiles,Smartphones,Green,S,102305.86,2024-08-16,,1
17996,CR-IN-TEL-17996,Croma LED NYLOR,Croma,Televisions,LED,Purple,XS,77765.63,2024-09-22,,1
17997,CR-IN-SMA-17997,Croma Smart Lights OC02T,Croma,Smart Home,Smart Lights,Gold,M,23258.72,2025-01-06,,1
17998,CR-IN-SMA-17998,Croma Smart Lights X2230,Croma,Smart Home,Smart Lights,Space Grey,XS,1693.06,2025-05-19,,1
17999,CR-IN-MOB-17999,Croma Smartphones XBZBJ,Croma,Mobiles,Smartphones,White,M,57115.15,2024-08-05,,1
18000,CR-IN-ACC-18000,Croma Cables V3HX4,Croma,Accessories,Cables,Purple,S,4160.91,2024-04-25,,1
18001,CR-IN-SMA-18001,Croma Smart Lights 1DEF2,Croma,Smart Home,Smart Lights,Blue,XS,10952.64,2024-05-29,,1
18002,CR-IN-CAM-18002,Croma DSLR 8YCXW,Croma,Cameras,DSLR,Purple,XS,5015.52,2025-08-09,,1
18003,CR-IN-TEL-18003,Croma LED EP9HM,Croma,Televisions,LED,White,XS,200139.66,2024-03-29,,1
18004,CR-IN-CAM-18004,Croma DSLR XSZOG,Croma,Cameras,DSLR,White,OneSize,83679.93,2024-01-25,,1
18005,CR-IN-MOB-18005,Croma Smartphones ZILN1,Croma,Mobiles,Smartphones,Black,XS,89717.71,2024-08-04,,1
18006,CR-IN-ACC-18006,Croma Cables TJD40,Croma,Accessories,Cables,Gold,M,556.39,2024-09-08,,1
18007,CR-IN-ACC-18007,Croma Cables MXN2D,Croma,Accessories,Cables,Black,M,602.62,2024-08-26,,1
18008,CR-IN-GAM-18008,Croma Consoles PK949,Croma,Gaming,Consoles,Black,OneSize,20036.22,2024-07-14,,1
18009,CR-IN-AUD-18009,Croma Headphones MW799,Croma,Audio,Headphones,Purple,L,10458.36,2024-03-19,,1
18010,CR-IN-SMA-18010,Croma Smart Lights TA0WH,Croma,Smart Home,Smart Lights,Blue,XS,2173.05,2024-06-01,,1
18011,CR-IN-LAP-18011,Croma Ultrabooks S1J41,Croma,Laptops,Ultrabooks,Green,OneSize,101778.85,2024-04-16,,1
18012,CR-IN-ACC-18012,Croma Cables 887K3,Croma,Accessories,Cables,Silver,XS,9034.64,2025-01-11,,1
18013,CR-IN-WEA-18013,Croma Smartwatch T4DOC,Croma,Wearables,Smartwatch,Purple,XS,42381.75,2025-03-28,,1
18014,CR-IN-MOB-18014,Croma Smartphones YRVC7,Croma,Mobiles,Smartphones,Purple,XS,73178.63,2025-03-14,,1
18015,CR-IN-ACC-18015,Croma Cables Y94Z2,Croma,Accessories,Cables,Blue,XL,2582.21,2024-03-10,,1
18016,CR-IN-WEA-18016,Croma Smartwatch JEXSF,Croma,Wearables,Smartwatch,Green,OneSize,5124.46,2025-04-29,,1
18017,CR-IN-AUD-18017,Croma Headphones DPLBP,Croma,Audio,Headphones,Red,XL,16606.21,2025-04-02,,1
18018,CR-IN-AUD-18018,Croma Headphones S8UHE,Croma,Audio,Headphones,Space Grey,M,22684.43,2024-06-29,,1
18019,CR-IN-MOB-18019,Croma Smartphones UHJUH,Croma,Mobiles,Smartphones,White,XL,102528.35,2024-06-16,,1
18020,CR-IN-CAM-18020,Croma DSLR 77XAF,Croma,Cameras,DSLR,Red,S,194610.62,2024-08-01,,1
18021,CR-IN-MOB-18021,Croma Smartphones JA68F,Croma,Mobiles,Smartphones,Space Grey,XS,84541.56,2024-04-20,,1
18022,CR-IN-WEA-18022,Croma Smartwatch Y01IS,Croma,Wearables,Smartwatch,Green,S,15843.68,2024-03-08,,1
18023,CR-IN-TEL-18023,Croma LED 5BJHR,Croma,Televisions,LED,Red,OneSize,186917.45,2025-04-16,,1
18024,CR-IN-LAP-18024,Croma Ultrabooks 5WXAK,Croma,Laptops,Ultrabooks,White,M,56531.06,2025-09-06,,1
18025,CR-IN-LAP-18025,Croma Ultrabooks 62VF1,Croma,Laptops,Ultrabooks,Purple,XS,173217.98,2024-05-25,,1
18026,CR-IN-ACC-18026,Croma Cables C6FWC,Croma,Accessories,Cables,Purple,OneSize,1301.19,2024-07-29,,1
18027,CR-IN-ACC-18027,Croma Cables 88Z1Z,Croma,Accessories,Cables,Black,S,6337.19,2025-04-17,,1
18028,CR-IN-APP-18028,Croma Washers EVPPY,Croma,Appliances,Washers,White,XL,92043.94,2024-09-02,,1
18029,CR-IN-ACC-18029,Croma Cables YD4W6,Croma,Accessories,Cables,Green,M,2202.57,2024-02-18,,1
18030,CR-IN-WEA-18030,Croma Smartwatch XCDWH,Croma,Wearables,Smartwatch,Green,L,35630.27,2025-07-20,,1
18031,CR-IN-CAM-18031,Croma DSLR F6P0P,Croma,Cameras,DSLR,Gold,L,53662.3,2025-03-30,,1
18032,CR-IN-GAM-18032,Croma Consoles GGZ7I,Croma,Gaming,Consoles,White,XL,10316.28,2024-03-21,,1
18033,CR-IN-MOB-18033,Croma Smartphones SGGRF,Croma,Mobiles,Smartphones,White,L,92532.16,2025-06-18,,1
18034,CR-IN-WEA-18034,Croma Smartwatch DHUVC,Croma,Wearables,Smartwatch,Gold,XL,46928.95,2024-05-15,,1
18035,CR-IN-SMA-18035,Croma Smart Lights SH6N5,Croma,Smart Home,Smart Lights,Gold,L,3119.98,2024-01-14,,1
18036,CR-IN-CAM-18036,Croma DSLR MSWYH,Croma,Cameras,DSLR,Red,M,53636.34,2024-01-18,,1
18037,CR-IN-ACC-18037,Croma Cables L33DV,Croma,Accessories,Cables,Green,S,5243.99,2024-05-19,,1
18038,CR-IN-SMA-18038,Croma Smart Lights VNJSI,Croma,Smart Home,Smart Lights,Green,OneSize,7023.94,2024-01-01,,1
18039,CR-IN-WEA-18039,Croma Smartwatch DURK3,Croma,Wearables,Smartwatch,Red,M,20715.64,2024-06-02,,1
18040,CR-IN-AUD-18040,Croma Headphones 38MP4,Croma,Audio,Headphones,Silver,OneSize,1609.71,2025-08-09,,1
18041,CR-IN-GAM-18041,Croma Consoles N5CM3,Croma,Gaming,Consoles,Space Grey,S,76313.04,2024-10-07,,1
18042,CR-IN-CAM-18042,Croma DSLR 6QK3W,Croma,Cameras,DSLR,Space Grey,OneSize,98260.27,2024-04-11,,1
18043,CR-IN-AUD-18043,Croma Headphones U0JMM,Croma,Audio,Headphones,Purple,OneSize,14420.03,2024-02-11,,1
18044,CR-IN-SMA-18044,Croma Smart Lights PMVVQ,Croma,Smart Home,Smart Lights,Blue,L,18529.89,2024-12-27,,1
18045,CR-IN-CAM-18045,Croma DSLR 45ERZ,Croma,Cameras,DSLR,Silver,S,93662.04,2025-03-22,,1
18046,CR-IN-ACC-18046,Croma Cables HTAPR,Croma,Accessories,Cables,White,L,2049.34,2024-12-15,,1
18047,CR-IN-SMA-18047,Croma Smart Lights T8DVB,Croma,Smart Home,Smart Lights,Gold,XL,14513.63,2024-11-10,,1
18048,CR-IN-SMA-18048,Croma Smart Lights 8T1WY,Croma,Smart Home,Smart Lights,Green,XL,607.26,2025-03-11,,1
18049,CR-IN-SMA-18049,Croma Smart Lights MEK2X,Croma,Smart Home,Smart Lights,Silver,OneSize,4948.26,2024-03-24,,1
18050,CR-IN-SMA-18050,Croma Smart Lights MA6CH,Croma,Smart Home,Smart Lights,Silver,OneSize,2209.27,2024-08-11,,1
18051,CR-IN-APP-18051,Croma Washers ZEYUA,Croma,Appliances,Washers,Silver,OneSize,118719.13,2025-05-29,,1
18052,CR-IN-TEL-18052,Croma LED AMIMX,Croma,Televisions,LED,Red,S,88514.81,2024-03-29,,1
18053,CR-IN-GAM-18053,Croma Consoles 3YD45,Croma,Gaming,Consoles,Blue,M,52599.5,2024-11-11,,1
18054,CR-IN-MOB-18054,Croma Smartphones VOM7T,Croma,Mobiles,Smartphones,Silver,M,113343.79,2024-01-07,,1
18055,CR-IN-APP-18055,Croma Washers RCQSQ,Croma,Appliances,Washers,Black,XL,118349.48,2024-12-10,,1
18056,CR-IN-CAM-18056,Croma DSLR DWSIL,Croma,Cameras,DSLR,Purple,L,153047.91,2024-06-20,,1
18057,CR-IN-APP-18057,Croma Washers W4S8I,Croma,Appliances,Washers,Black,XS,8173.5,2024-06-18,,1
18058,CR-IN-CAM-18058,Croma DSLR 546OQ,Croma,Cameras,DSLR,Red,XL,47388.62,2025-07-09,,1
18059,CR-IN-LAP-18059,Croma Ultrabooks EZM2H,Croma,Laptops,Ultrabooks,Gold,OneSize,181339.98,2025-05-10,,1
18060,CR-IN-GAM-18060,Croma Consoles QZJ9F,Croma,Gaming,Consoles,Green,L,14647.7,2024-04-07,,1
18061,CR-IN-APP-18061,Croma Washers C3OK8,Croma,Appliances,Washers,White,XL,133521.1,2025-04-12,,1
18062,CR-IN-WEA-18062,Croma Smartwatch TZAFS,Croma,Wearables,Smartwatch,Red,OneSize,53624.22,2025-07-25,,1
18063,CR-IN-TEL-18063,Croma LED 2RVAO,Croma,Televisions,LED,Space Grey,OneSize,199618.38,2024-11-27,,1
18064,CR-IN-AUD-18064,Croma Headphones 5NR4Q,Croma,Audio,Headphones,Blue,M,26700.56,2025-05-31,,1
18065,CR-IN-WEA-18065,Croma Smartwatch 6IAJ4,Croma,Wearables,Smartwatch,Black,L,56458.24,2024-06-19,,1
18066,CR-IN-MOB-18066,Croma Smartphones OBC0Y,Croma,Mobiles,Smartphones,Blue,M,87120.6,2025-05-21,,1
18067,CR-IN-GAM-18067,Croma Consoles HQ6WP,Croma,Gaming,Consoles,Red,S,50379.6,2025-01-01,,1
18068,CR-IN-APP-18068,Croma Washers WXIDJ,Croma,Appliances,Washers,Green,XS,74898.96,2024-02-16,,1
18069,CR-IN-WEA-18069,Croma Smartwatch 75I67,Croma,Wearables,Smartwatch,Blue,L,3417.42,2024-11-19,,1
18070,CR-IN-LAP-18070,Croma Ultrabooks CLTC5,Croma,Laptops,Ultrabooks,Blue,OneSize,55345.34,2025-01-14,,1
18071,CR-IN-LAP-18071,Croma Ultrabooks E3W00,Croma,Laptops,Ultrabooks,Blue,XS,101976.31,2024-01-11,,1
18072,CR-IN-CAM-18072,Croma DSLR 0QVHK,Croma,Cameras,DSLR,Silver,S,166462.63,2024-02-14,,1
18073,CR-IN-CAM-18073,Croma DSLR Y8XNL,Croma,Cameras,DSLR,Red,S,198725.71,2024-11-11,,1
18074,CR-IN-MOB-18074,Croma Smartphones TY0KL,Croma,Mobiles,Smartphones,Red,OneSize,44724.03,2025-05-01,,1
18075,CR-IN-APP-18075,Croma Washers QBHU1,Croma,Appliances,Washers,Silver,OneSize,31935.49,2025-01-11,,1
18076,CR-IN-AUD-18076,Croma Headphones GAJR7,Croma,Audio,Headphones,Purple,L,21749.23,2024-08-10,,1
18077,CR-IN-SMA-18077,Croma Smart Lights Z295Q,Croma,Smart Home,Smart Lights,Silver,OneSize,29766.74,2024-08-29,,1
