sales_id,sales_date,sales_time,store_id,product_id,customer_id,employee_id,quantity,unit_price,gross_amount,discount_amount,net_amount,payment_type,transaction_id
20601,2025-09-16,16:38:24,18091,9244,13571,17899,2,73300.68,146601.36,0.0,146601.36,UPI,IN-TXN-20250916-2E84Q5VB
20602,2025-09-21,20:36:30,1485,6045,18074,5353,2,29732.24,59464.48,0.0,59464.48,BNPL,IN-TXN-20250921-3SKG2O88
20603,2025-09-14,11:28:27,4872,7598,13461,19831,2,85236.69,170473.38,0.0,170473.38,WALLET,IN-TXN-20250914-Z765MMQ4
20604,2025-09-16,15:23:04,9087,12983,9146,19616,1,36838.1,36838.1,0.0,36838.1,CARD,IN-TXN-20250916-LG93648B
20605,2025-09-18,15:08:49,5641,16202,5223,15932,1,59511.64,59511.64,0.0,59511.64,UPI,IN-TXN-20250918-0TA6E88U
20606,2025-09-28,17:32:08,16503,3979,11529,783,1,25088.72,25088.72,0.0,25088.72,BNPL,IN-TXN-20250928-I4P5ZZU7
20607,2025-09-19,19:32:05,1577,7053,7608,13051,1,9836.59,9836.59,0.0,9836.59,WALLET,IN-TXN-20250919-I2OA4D8B
20608,2025-09-20,15:31:57,14814,8434,15737,10815,1,11557.3,11557.3,577.86,10979.44,BNPL,IN-TXN-20250920-0G8FJWL8
20609,2025-09-23,17:49:25,14161,3423,8680,6641,1,57688.38,57688.38,0.0,57688.38,CARD,IN-TXN-20250923-8B55LHRK
20610,2025-09-19,20:12:45,7462,17826,1972,17594,1,41289.63,41289.63,4128.96,37160.67,UPI,IN-TXN-20250919-BRI4WR5T
20611,2025-09-20,14:58:05,14535,7898,4780,609,2,22965.47,45930.94,0.0,45930.94,BNPL,IN-TXN-20250920-DB7QDYS8
20612,2025-09-23,16:16:52,13790,3354,5394,8573,1,39212.38,39212.38,1960.62,37251.76,CARD,IN-TXN-20250923-WV7FWCCR
20613,2025-09-22,10:00:42,19058,19687,16825,15694,1,47813.14,47813.14,0.0,47813.14,CASH,IN-TXN-20250922-HY8ENP19
20614,2025-09-30,16:27:41,20302,3028,18219,17589,2,6207.68,12415.36,0.0,12415.36,UPI,IN-TXN-20250930-XSUVXBWL
20615,2025-09-30,10:56:34,4520,7537,6772,8346,1,74525.56,74525.56,0.0,74525.56,BNPL,IN-TXN-20250930-BA8V2TJV
20616,2025-09-25,16:39:52,2423,3582,17376,2123,2,3038.3,6076.6,0.0,6076.6,CARD,IN-TXN-20250925-DZ69G3AR
20617,2025-09-23,18:17:10,20626,4895,13171,18587,1,43285.41,43285.41,0.0,43285.41,CASH,IN-TXN-20250923-W1FNT7Q1
20618,2025-09-14,15:18:56,1834,18928,18556,14599,1,157442.62,157442.62,0.0,157442.62,WALLET,IN-TXN-20250914-WR6DHUFC
20619,2025-09-23,18:37:57,19970,2173,17953,17196,1,136165.4,136165.4,0.0,136165.4,CARD,IN-TXN-20250923-JV2KGSEH
20620,2025-09-25,18:33:02,4718,7266,151,7681,2,186988.44,373976.88,56096.53,317880.35,BNPL,IN-TXN-20250925-KKZ01FX3
20621,2025-09-16,17:13:39,9254,20623,8677,3376,3,7706.55,23119.65,0.0,23119.65,CARD,IN-TXN-20250916-TR4QH0GI
20622,2025-09-30,16:16:42,3142,15752,2098,12125,1,68499.0,68499.0,3424.95,65074.05,CASH,IN-TXN-20250930-G9Z47BC1
20623,2025-09-27,17:18:09,461,10786,19973,12148,1,24797.14,24797.14,0.0,24797.14,WALLET,IN-TXN-20250927-2XQ1F3N9
20624,2025-09-21,13:05:25,13250,8880,863,10909,1,29622.69,29622.69,2962.27,26660.42,WALLET,IN-TXN-20250921-HGIXT28L
20625,2025-09-26,16:23:51,4326,12920,12914,6809,1,13245.84,13245.84,662.29,12583.55,CARD,IN-TXN-20250926-IOAWJFQP
20626,2025-09-26,18:34:21,10143,3400,8723,17542,1,1060.07,1060.07,0.0,1060.07,BNPL,IN-TXN-20250926-ZIZAHRU4
20627,2025-09-17,11:06:18,17233,3846,3467,19877,4,95912.42,383649.68,0.0,383649.68,WALLET,IN-TXN-20250917-G9G7W7YW
20628,2025-09-25,19:57:36,5268,1322,6449,20116,1,76678.01,76678.01,0.0,76678.01,WALLET,IN-TXN-20250925-NDKE75UO
20629,2025-09-24,10:54:29,20811,11552,18285,6253,1,119239.1,119239.1,0.0,119239.1,CASH,IN-TXN-20250924-TKGZVRQV
20630,2025-09-30,13:24:34,18037,687,8006,15779,2,101465.16,202930.32,20293.03,182637.29,CARD,IN-TXN-20250930-WU79CJW9
20631,2025-09-22,19:11:01,8680,19614,1150,3060,1,6811.22,6811.22,0.0,6811.22,UPI,IN-TXN-20250922-SFKATK55
20632,2025-09-30,11:19:37,1637,6866,8564,10105,1,1180.05,1180.05,0.0,1180.05,CARD,IN-TXN-20250930-Z8Y6XAZ1
20633,2025-09-25,12:31:32,12136,14130,14079,6957,1,29343.98,29343.98,0.0,29343.98,BNPL,IN-TXN-20250925-MP4OLBR6
20634,2025-09-17,21:22:46,4552,1668,12167,18360,4,19437.65,77750.6,0.0,77750.6,CASH,IN-TXN-20250917-ZSE1HVTG
20635,2025-09-18,10:45:35,14319,12833,3922,5272,1,57019.4,57019.4,0.0,57019.4,WALLET,IN-TXN-20250918-3UGCXE68
20636,2025-09-23,20:54:09,8838,1609,1308,18667,1,42002.93,42002.93,0.0,42002.93,CARD,IN-TXN-20250923-L2Z7KSEZ
20637,2025-09-15,12:24:45,13606,1580,6846,2223,1,169420.06,169420.06,16942.01,152478.05,BNPL,IN-TXN-20250915-7L1Y5RT8
20638,2025-09-29,15:50:30,2339,6698,7230,7659,1,15579.3,15579.3,778.96,14800.34,CASH,IN-TXN-20250929-WPHQULWJ
20639,2025-09-19,16:49:57,14464,14181,2658,1757,1,14185.16,14185.16,1418.52,12766.64,CASH,IN-TXN-20250919-RTITCY7H
20640,2025-09-18,16:18:04,2056,5502,6922,1507,1,81428.14,81428.14,8142.81,73285.33,CARD,IN-TXN-20250918-D7Q3UNTF
20641,2025-09-17,21:22:53,13808,1850,15864,5944,3,112443.95,337331.85,16866.59,320465.26,BNPL,IN-TXN-20250917-UND430XL
20642,2025-09-29,14:02:38,8995,2738,9156,19401,4,93524.53,374098.12,0.0,374098.12,WALLET,IN-TXN-20250929-OZ7ZV915
20643,2025-09-30,12:07:06,3630,1341,14892,17680,1,6650.29,6650.29,0.0,6650.29,CARD,IN-TXN-20250930-GPLC12LL
20644,2025-09-28,12:26:53,11686,19869,3913,18467,1,38532.14,38532.14,0.0,38532.14,BNPL,IN-TXN-20250928-PSQULPTT
20645,2025-09-28,15:00:06,11129,903,19000,18377,1,82117.55,82117.55,4105.88,78011.67,BNPL,IN-TXN-20250928-HX2L8H41
20646,2025-09-19,10:19:12,1942,1703,9714,15151,1,5384.5,5384.5,538.45,4846.05,CARD,IN-TXN-20250919-2VGFOQTL
20647,2025-09-18,18:53:44,14333,2610,16920,19330,1,19242.19,19242.19,0.0,19242.19,BNPL,IN-TXN-20250918-RX5QNXWE
20648,2025-09-28,17:39:18,2256,17038,1940,392,2,74537.82,149075.64,0.0,149075.64,CARD,IN-TXN-20250928-OJTNQQL8
20649,2025-09-28,13:41:14,4786,4590,4159,19895,1,27778.68,27778.68,1388.93,26389.75,BNPL,IN-TXN-20250928-8GR6ZERM
20650,2025-09-30,19:53:14,14314,4027,16007,14641,2,14540.89,29081.78,0.0,29081.78,CARD,IN-TXN-20250930-DZSFQAI0
20651,2025-09-14,14:34:02,1677,4529,17427,16614,2,5888.55,11777.1,0.0,11777.1,UPI,IN-TXN-20250914-MF1E24B2
20652,2025-09-25,19:35:15,5448,4857,19457,12791,1,122760.78,122760.78,0.0,122760.78,CASH,IN-TXN-20250925-IE8R9L1X
20653,2025-09-23,14:56:52,10368,3179,3334,1808,1,7254.25,7254.25,0.0,7254.25,CASH,IN-TXN-20250923-RP97PA86
20654,2025-09-30,13:33:42,1168,5794,5579,1432,1,12389.87,12389.87,1238.99,11150.88,CARD,IN-TXN-20250930-QF9GLEWZ
20655,2025-09-22,13:05:31,11665,20809,17593,18994,1,37607.3,37607.3,0.0,37607.3,WALLET,IN-TXN-20250922-0FWE9H6R
20656,2025-09-14,16:37:24,18524,4432,12502,4778,1,27793.99,27793.99,0.0,27793.99,CARD,IN-TXN-20250914-BLT25RQH
20657,2025-09-22,20:46:46,12435,2113,8232,13043,1,11533.52,11533.52,0.0,11533.52,BNPL,IN-TXN-20250922-Y7PI7XE4
20658,2025-09-16,20:01:53,11819,8358,16122,2974,1,7847.94,7847.94,0.0,7847.94,CARD,IN-TXN-20250916-TCP457Z5
20659,2025-09-14,10:56:15,3250,18593,20200,7762,1,35967.0,35967.0,0.0,35967.0,BNPL,IN-TXN-20250914-XLUWIXAA
20660,2025-09-18,18:11:23,16537,1382,14999,20685,2,68444.22,136888.44,0.0,136888.44,WALLET,IN-TXN-20250918-3432V7JF
20661,2025-09-25,14:15:13,4836,3058,7347,8128,1,9481.5,9481.5,474.08,9007.42,CASH,IN-TXN-20250925-IMAN6ER5
20662,2025-09-26,17:06:21,14626,250,3672,14279,2,25252.4,50504.8,0.0,50504.8,WALLET,IN-TXN-20250926-KE5WQ9OI
20663,2025-09-20,21:20:00,1625,5197,10530,18069,2,18235.32,36470.64,0.0,36470.64,WALLET,IN-TXN-20250920-QA736BDI
20664,2025-09-15,19:22:10,325,17629,3224,1069,2,7938.4,15876.8,793.84,15082.96,WALLET,IN-TXN-20250915-0R3LHHSM
20665,2025-09-29,19:14:56,13525,13182,3106,2955,1,38003.77,38003.77,1900.19,36103.58,WALLET,IN-TXN-20250929-0LFEF4C9
20666,2025-09-18,19:47:04,8849,13354,9254,17239,1,3074.03,3074.03,0.0,3074.03,WALLET,IN-TXN-20250918-1K91BZNP
20667,2025-09-27,16:51:40,8317,9309,16307,9296,1,2784.15,2784.15,0.0,2784.15,CARD,IN-TXN-20250927-PHB8LJ8W
20668,2025-09-27,12:47:22,17687,17266,16048,7779,1,86677.76,86677.76,8667.78,78009.98,BNPL,IN-TXN-20250927-JU1LG4LZ
20669,2025-09-16,10:13:17,857,20184,4900,11689,1,145301.78,145301.78,0.0,145301.78,BNPL,IN-TXN-20250916-4ENUC89G
20670,2025-09-21,12:49:35,8927,5809,11077,17203,1,38275.09,38275.09,0.0,38275.09,CARD,IN-TXN-20250921-P0M64KJZ
20671,2025-09-23,16:37:42,5089,19862,4508,14131,1,40238.53,40238.53,0.0,40238.53,UPI,IN-TXN-20250923-G346U5F2
20672,2025-09-29,17:56:39,12414,2539,11432,2148,1,58051.77,58051.77,0.0,58051.77,UPI,IN-TXN-20250929-XB8EEYH9
20673,2025-09-15,18:31:52,13424,4149,5867,16950,1,4624.2,4624.2,231.21,4392.99,BNPL,IN-TXN-20250915-MM0JLAE6
20674,2025-09-27,19:52:18,11622,8716,2064,18614,3,178617.05,535851.15,0.0,535851.15,BNPL,IN-TXN-20250927-LDP54ABG
20675,2025-09-26,16:19:11,19711,20330,15818,8196,1,26934.09,26934.09,1346.7,25587.39,BNPL,IN-TXN-20250926-DBF89G12
20676,2025-09-19,19:05:23,20134,2878,20985,17946,2,227508.17,455016.34,0.0,455016.34,CASH,IN-TXN-20250919-SM9ECVNE
20677,2025-09-26,16:54:47,2426,9651,8481,7024,1,65298.53,65298.53,0.0,65298.53,CASH,IN-TXN-20250926-XIP4PXKN
20678,2025-09-26,13:28:40,14385,16438,14314,7165,1,44148.84,44148.84,2207.44,41941.4,WALLET,IN-TXN-20250926-MAPX8QCN
20679,2025-09-30,11:19:37,11177,228,19155,1271,1,62182.81,62182.81,0.0,62182.81,UPI,IN-TXN-20250930-FZZPN0ND
20680,2025-09-30,14:54:46,13266,19657,6565,19833,1,25006.39,25006.39,0.0,25006.39,CARD,IN-TXN-20250930-MH0L8Q0T
20681,2025-09-22,15:26:46,5951,1172,19069,10987,4,45906.85,183627.4,9181.37,174446.03,CASH,IN-TXN-20250922-2HQ19D9F
20682,2025-09-16,16:03:03,13124,5650,13925,3009,1,27559.32,27559.32,0.0,27559.32,BNPL,IN-TXN-20250916-EJ94C79Y
20683,2025-09-22,14:22:35,12214,13741,19018,10647,2,39546.81,79093.62,3954.68,75138.94,CARD,IN-TXN-20250922-U4CDT81H
20684,2025-09-27,16:00:07,3929,4363,17790,19081,1,41812.23,41812.23,6271.83,35540.4,CASH,IN-TXN-20250927-AJVKVS35
20685,2025-09-28,15:37:16,4488,15931,8821,2322,1,177465.03,177465.03,0.0,177465.03,BNPL,IN-TXN-20250928-ELJ4ABMS
20686,2025-09-14,13:09:12,14321,15664,7388,14079,1,31033.92,31033.92,1551.7,29482.22,CASH,IN-TXN-20250914-ZPU4SKWX
20687,2025-09-21,10:36:32,9949,6393,15126,13622,1,26117.87,26117.87,0.0,26117.87,WALLET,IN-TXN-20250921-XG9UXGAA
20688,2025-09-17,13:07:08,15669,12071,18863,19126,1,25368.92,25368.92,2536.89,22832.03,CASH,IN-TXN-20250917-PABE86NA
20689,2025-09-27,16:40:49,11618,3512,5918,3367,1,1508.26,1508.26,0.0,1508.26,CASH,IN-TXN-20250927-PSKT8RZB
20690,2025-09-26,19:52:12,2643,14993,15260,17670,1,107848.32,107848.32,0.0,107848.32,CASH,IN-TXN-20250926-DGIHYE53
20691,2025-09-15,20:36:58,12246,11838,17205,4278,1,149341.44,149341.44,0.0,149341.44,CARD,IN-TXN-20250915-4QBEA6DI
20692,2025-09-23,19:28:06,15007,16032,20235,7535,1,12306.41,12306.41,1230.64,11075.77,WALLET,IN-TXN-20250923-NJ0M7AWV
20693,2025-09-18,20:22:52,19374,19670,6678,17151,1,4596.03,4596.03,229.8,4366.23,WALLET,IN-TXN-20250918-DCZTQUJY
20694,2025-09-15,21:22:20,7562,16292,18241,12110,1,36575.77,36575.77,3657.58,32918.19,BNPL,IN-TXN-20250915-GDILZX9B
20695,2025-09-28,13:50:00,14055,18814,16572,1616,1,17335.07,17335.07,866.75,16468.32,WALLET,IN-TXN-20250928-VK2XVB7H
20696,2025-09-18,16:23:22,1856,11622,7167,18658,2,48003.97,96007.94,9600.79,86407.15,CARD,IN-TXN-20250918-CPGN34HQ
20697,2025-09-24,20:27:42,15138,18668,18291,2416,1,23999.36,23999.36,1199.97,22799.39,UPI,IN-TXN-20250924-ZCAUBJAT
20698,2025-09-19,16:16:29,19819,8083,11131,7976,1,51117.22,51117.22,0.0,51117.22,CARD,IN-TXN-20250919-JZK0ZLKQ
20699,2025-09-14,10:30:10,10539,15261,8934,191,1,130486.43,130486.43,0.0,130486.43,WALLET,IN-TXN-20250914-A2NMCSY3
20700,2025-09-25,16:16:42,16808,5489,5364,16875,1,246513.59,246513.59,0.0,246513.59,WALLET,IN-TXN-20250925-Y0DB10LU
20701,2025-09-17,11:22:03,12047,7478,5601,17060,1,118472.1,118472.1,0.0,118472.1,WALLET,IN-TXN-20250917-DDQDN5BU
20702,2025-09-30,15:40:28,15313,2270,7198,4268,1,114869.38,114869.38,0.0,114869.38,BNPL,IN-TXN-20250930-TLVQC28Y
20703,2025-09-20,20:12:09,18529,11431,12820,6561,2,169423.57,338847.14,0.0,338847.14,BNPL,IN-TXN-20250920-XLU296RZ
20704,2025-09-30,20:31:07,743,3465,11950,7969,1,146403.83,146403.83,0.0,146403.83,CASH,IN-TXN-20250930-JD2ZVKX7
20705,2025-09-14,19:58:23,17494,17792,3265,5095,1,31865.52,31865.52,0.0,31865.52,CARD,IN-TXN-20250914-7IKHXN7V
20706,2025-09-14,10:30:16,5461,3877,19808,5019,1,25097.45,25097.45,0.0,25097.45,BNPL,IN-TXN-20250914-21ZUQ21K
20707,2025-09-24,13:57:06,17593,15074,19588,20187,1,46919.21,46919.21,4691.92,42227.29,BNPL,IN-TXN-20250924-D6IRJJWK
20708,2025-09-23,18:30:12,10310,2462,13266,6206,1,26124.83,26124.83,0.0,26124.83,UPI,IN-TXN-20250923-2O12ZMWS
20709,2025-09-22,13:36:21,15233,18292,4997,5230,2,47571.54,95143.08,0.0,95143.08,BNPL,IN-TXN-20250922-DVWSQTYB
20710,2025-09-20,12:10:27,10696,12451,20987,3251,1,37882.73,37882.73,0.0,37882.73,CARD,IN-TXN-20250920-QYOWY1WN
20711,2025-09-20,18:39:07,13217,5335,10827,8925,3,3649.68,10949.04,0.0,10949.04,WALLET,IN-TXN-20250920-4PFDMRKA
20712,2025-09-27,12:42:43,4675,1215,10255,138,1,235187.18,235187.18,23518.72,211668.46,WALLET,IN-TXN-20250927-QYKGNDQA
20713,2025-09-30,19:08:05,3321,12094,7144,5320,1,14105.59,14105.59,705.28,13400.31,WALLET,IN-TXN-20250930-GZSDR9SL
20714,2025-09-22,20:51:26,249,17912,5285,9653,1,143487.38,143487.38,0.0,143487.38,UPI,IN-TXN-20250922-0X4OM3DN
20715,2025-09-28,21:26:31,19612,11459,20220,4562,1,13549.76,13549.76,0.0,13549.76,CASH,IN-TXN-20250928-EWGMZEEY
20716,2025-09-26,11:14:16,2567,6614,11692,7521,2,21184.77,42369.54,0.0,42369.54,CASH,IN-TXN-20250926-3X92KZDA
20717,2025-09-17,18:54:03,20347,18061,15914,8778,1,9240.92,9240.92,1386.14,7854.78,BNPL,IN-TXN-20250917-NFFT980I
20718,2025-09-17,11:10:06,5946,1296,164,5046,2,52513.61,105027.22,0.0,105027.22,CASH,IN-TXN-20250917-LDM5IS9I
20719,2025-09-22,18:04:26,19478,7253,14991,14936,1,99202.35,99202.35,0.0,99202.35,BNPL,IN-TXN-20250922-2RHUGHHC
20720,2025-09-23,18:38:29,4929,17290,12365,17517,4,8228.84,32915.36,0.0,32915.36,CASH,IN-TXN-20250923-NCYCSFTL
20721,2025-09-29,14:26:43,13628,7824,14876,20238,1,56978.21,56978.21,2848.91,54129.3,CARD,IN-TXN-20250929-NIN6H1YH
20722,2025-09-28,12:37:55,1184,6055,6488,18080,1,73732.68,73732.68,0.0,73732.68,CASH,IN-TXN-20250928-HTI100M9
20723,2025-09-25,16:59:16,15277,14480,5524,4521,1,70413.73,70413.73,0.0,70413.73,WALLET,IN-TXN-20250925-15AN483H
20724,2025-09-23,15:37:02,13714,8860,8456,18540,1,6022.76,6022.76,0.0,6022.76,BNPL,IN-TXN-20250923-Z5M3I2MK
20725,2025-09-16,16:01:38,6858,3486,17867,16796,1,105828.24,105828.24,10582.82,95245.42,CARD,IN-TXN-20250916-GYEUP23O
20726,2025-09-28,20:23:13,797,8739,8406,6329,1,223325.54,223325.54,0.0,223325.54,UPI,IN-TXN-20250928-5MK1TGGV
20727,2025-09-15,16:05:19,13300,9217,7679,16340,3,4379.72,13139.16,1970.87,11168.29,UPI,IN-TXN-20250915-2YYLZ8FY
20728,2025-09-29,10:33:14,2981,14919,3813,4853,1,23345.12,23345.12,0.0,23345.12,UPI,IN-TXN-20250929-VY674X77
20729,2025-09-14,17:50:56,10763,3926,7835,5179,2,37487.35,74974.7,0.0,74974.7,WALLET,IN-TXN-20250914-CJ2KF1T6
20730,2025-09-26,16:20:38,4139,11741,16064,16427,2,138523.7,277047.4,0.0,277047.4,BNPL,IN-TXN-20250926-WWN2FPN3
20731,2025-09-20,17:53:53,14950,10677,10629,7904,1,59847.52,59847.52,0.0,59847.52,CASH,IN-TXN-20250920-TTWERS0P
20732,2025-09-25,11:51:03,18742,18357,5235,8191,1,49056.76,49056.76,0.0,49056.76,CARD,IN-TXN-20250925-FABQ3F5S
20733,2025-09-27,21:09:01,16354,5896,13278,9436,1,191754.45,191754.45,0.0,191754.45,UPI,IN-TXN-20250927-CJFVKS3D
20734,2025-09-16,11:54:27,1966,7139,18348,1879,3,101827.11,305481.33,0.0,305481.33,WALLET,IN-TXN-20250916-0MCZVVH5
20735,2025-09-30,11:16:18,8960,5594,19120,14509,1,68411.94,68411.94,3420.6,64991.34,CARD,IN-TXN-20250930-BUTWOG6X
20736,2025-09-22,12:25:47,13760,17117,18525,14616,1,169731.87,169731.87,0.0,169731.87,CARD,IN-TXN-20250922-MWDY3JF5
20737,2025-09-29,14:53:37,2876,12479,8875,1734,1,8610.85,8610.85,0.0,8610.85,CASH,IN-TXN-20250929-C8458S9O
20738,2025-09-30,21:14:22,2674,11105,16266,7657,2,22235.63,44471.26,0.0,44471.26,CASH,IN-TXN-20250930-YCMGQF0Q
20739,2025-09-27,11:02:52,16997,16175,72,1598,1,19734.22,19734.22,0.0,19734.22,WALLET,IN-TXN-20250927-CQLRDEHZ
20740,2025-09-22,13:28:10,13871,14528,9016,7549,2,160623.27,321246.54,0.0,321246.54,WALLET,IN-TXN-20250922-FGB0GGQ3
20741,2025-09-20,15:16:20,2483,10898,19485,18239,2,186434.7,372869.4,37286.94,335582.46,BNPL,IN-TXN-20250920-UKNXID8D
20742,2025-09-17,21:22:16,19990,3349,19190,19722,1,759.24,759.24,0.0,759.24,BNPL,IN-TXN-20250917-MEFCW1YI
20743,2025-09-30,21:05:03,7271,16234,1601,12455,3,40915.34,122746.02,0.0,122746.02,BNPL,IN-TXN-20250930-YUQBWA7I
20744,2025-09-21,10:55:30,3083,8254,14670,13680,1,75957.29,75957.29,0.0,75957.29,CASH,IN-TXN-20250921-L2F94R49
20745,2025-09-22,14:03:20,13815,11771,11159,8405,1,14487.43,14487.43,724.37,13763.06,CASH,IN-TXN-20250922-HI83ZFVJ
20746,2025-09-16,12:34:39,16206,5986,13161,16089,2,113185.01,226370.02,11318.5,215051.52,BNPL,IN-TXN-20250916-G1BE5CH4
20747,2025-09-17,10:17:49,3071,18186,2255,10348,1,104307.05,104307.05,0.0,104307.05,CARD,IN-TXN-20250917-O56PPNOZ
20748,2025-09-29,12:58:24,10785,11579,13809,12117,2,28221.05,56442.1,2822.1,53620.0,CASH,IN-TXN-20250929-S5972BDK
20749,2025-09-29,18:50:00,4738,5805,13222,6687,1,21854.95,21854.95,1092.75,20762.2,CARD,IN-TXN-20250929-XBOK87K0
20750,2025-09-20,15:23:38,182,18968,17262,2364,1,96057.34,96057.34,4802.87,91254.47,CASH,IN-TXN-20250920-TIG8U3JF
20751,2025-09-26,20:25:25,470,3151,12204,7554,1,21980.18,21980.18,1099.01,20881.17,WALLET,IN-TXN-20250926-S5SL3WSW
20752,2025-09-21,13:49:24,3639,4019,1468,9367,1,142050.18,142050.18,14205.02,127845.16,CARD,IN-TXN-20250921-4APTH3IO
20753,2025-09-29,18:54:57,7984,17418,18874,16324,1,85600.37,85600.37,12840.06,72760.31,BNPL,IN-TXN-20250929-VJLOCK14
20754,2025-09-14,19:06:48,16839,16532,16738,547,1,8889.91,8889.91,444.5,8445.41,CASH,IN-TXN-20250914-Q9T4D48Q
20755,2025-09-30,21:08:15,18627,2131,8310,19213,1,98060.93,98060.93,0.0,98060.93,WALLET,IN-TXN-20250930-NUILOTGN
20756,2025-09-24,13:51:36,19708,8109,1361,12567,2,13688.27,27376.54,0.0,27376.54,BNPL,IN-TXN-20250924-5OMFJZ03
20757,2025-09-15,18:44:00,7531,12304,20658,11343,1,11998.29,11998.29,599.91,11398.38,CARD,IN-TXN-20250915-U03R4NDC
20758,2025-09-22,13:10:07,4729,17916,2181,7309,1,30632.49,30632.49,0.0,30632.49,WALLET,IN-TXN-20250922-4K6CXWK8
20759,2025-09-23,16:39:16,5167,8880,107,6178,1,84004.8,84004.8,0.0,84004.8,CARD,IN-TXN-20250923-Z340H5KN
20760,2025-09-26,11:47:20,8061,15157,4851,17132,2,1447.49,2894.98,0.0,2894.98,UPI,IN-TXN-20250926-WNNS6LZY
20761,2025-09-19,19:44:36,12157,11547,17799,52,1,17128.62,17128.62,1712.86,15415.76,CASH,IN-TXN-20250919-PO7WTGTD
20762,2025-09-16,11:36:15,19322,14460,676,11932,1,12525.21,12525.21,0.0,12525.21,CASH,IN-TXN-20250916-IOBUWTR3
20763,2025-09-21,11:44:57,10708,15980,19017,13374,2,5639.41,11278.82,1127.88,10150.94,UPI,IN-TXN-20250921-WJBVINFZ
20764,2025-09-29,17:07:45,17462,9095,17916,11657,1,3318.7,3318.7,0.0,3318.7,CASH,IN-TXN-20250929-IAWNYSAE
20765,2025-09-22,20:44:25,13577,18465,9311,3530,2,38369.71,76739.42,3836.97,72902.45,CASH,IN-TXN-20250922-RNGT3DEG
20766,2025-09-29,10:27:42,2019,18247,6726,3084,2,101831.61,203663.22,0.0,203663.22,CARD,IN-TXN-20250929-2AG3HWV7
20767,2025-09-22,19:57:07,5892,16586,2871,5091,1,73840.84,73840.84,0.0,73840.84,CARD,IN-TXN-20250922-HG3OX4NI
20768,2025-09-15,18:41:29,6597,15315,10704,5488,1,76141.91,76141.91,0.0,76141.91,WALLET,IN-TXN-20250915-93UF7VWK
20769,2025-09-18,19:06:25,15820,20895,18359,11485,1,23155.03,23155.03,0.0,23155.03,CARD,IN-TXN-20250918-U08YB3GT
20770,2025-09-27,19:52:35,12712,18699,9339,5115,1,46006.83,46006.83,0.0,46006.83,CARD,IN-TXN-20250927-2C052ACA
20771,2025-09-24,18:52:07,20667,8694,20632,361,1,16799.07,16799.07,0.0,16799.07,WALLET,IN-TXN-20250924-AXDUVQY3
20772,2025-09-27,16:58:44,7392,11097,4793,13725,1,49553.92,49553.92,0.0,49553.92,WALLET,IN-TXN-20250927-H7XSI83T
20773,2025-09-22,20:44:55,17165,9209,6986,10996,1,5724.84,5724.84,0.0,5724.84,CASH,IN-TXN-20250922-XTZI7425
20774,2025-09-30,19:56:00,6935,19356,12076,7296,1,29906.0,29906.0,1495.3,28410.7,UPI,IN-TXN-20250930-M408LIJ0
20775,2025-09-26,16:34:02,6274,1519,16169,19473,1,1671.78,1671.78,0.0,1671.78,BNPL,IN-TXN-20250926-RK4DR4EG
20776,2025-09-18,17:04:30,12831,15912,14125,2941,1,15672.64,15672.64,0.0,15672.64,UPI,IN-TXN-20250918-J4FIIDCR
20777,2025-09-22,20:39:22,1844,19404,15929,20234,1,44074.2,44074.2,2203.71,41870.49,CARD,IN-TXN-20250922-UMIG1BGZ
20778,2025-09-24,13:56:37,6469,20658,12739,17295,1,2257.28,2257.28,0.0,2257.28,CASH,IN-TXN-20250924-I9NSDD6X
20779,2025-09-20,12:17:58,8442,4977,17207,14732,3,20161.17,60483.51,0.0,60483.51,BNPL,IN-TXN-20250920-ZP1BG5KS
20780,2025-09-16,12:39:22,12274,2240,19702,5615,1,183811.04,183811.04,0.0,183811.04,CARD,IN-TXN-20250916-DDPLVDTT
20781,2025-09-28,17:23:04,6866,11910,2996,2711,1,21943.6,21943.6,0.0,21943.6,CARD,IN-TXN-20250928-VOJ3SHOD
20782,2025-09-18,20:57:49,19951,3696,721,4044,1,86382.35,86382.35,0.0,86382.35,WALLET,IN-TXN-20250918-QYUE956J
20783,2025-09-18,20:50:13,8996,5903,8102,19927,1,62442.93,62442.93,3122.15,59320.78,UPI,IN-TXN-20250918-R67JBKKE
20784,2025-09-28,11:46:29,6720,2244,3091,10166,2,551.93,1103.86,165.58,938.28,UPI,IN-TXN-20250928-QIKEJ8XI
20785,2025-09-25,21:03:06,2792,16134,3450,14722,2,233292.58,466585.16,46658.52,419926.64,BNPL,IN-TXN-20250925-VHJ08FDI
20786,2025-09-16,21:07:45,16751,18924,12696,6737,1,126087.27,126087.27,0.0,126087.27,CASH,IN-TXN-20250916-XSF8AL55
20787,2025-09-20,14:39:18,11569,11572,14735,9440,1,40085.91,40085.91,6012.89,34073.02,CASH,IN-TXN-20250920-5T1N56EH
20788,2025-09-29,12:06:08,2973,10553,3109,1592,1,75778.81,75778.81,0.0,75778.81,WALLET,IN-TXN-20250929-WHJQSC9P
20789,2025-09-22,12:27:56,4073,8854,16489,17348,1,72696.37,72696.37,0.0,72696.37,WALLET,IN-TXN-20250922-J9U10TJ2
20790,2025-09-16,14:54:21,16826,10842,14224,8344,1,9410.21,9410.21,470.51,8939.7,CASH,IN-TXN-20250916-FORJTSFJ
