inventory_id,snapshot_date,store_id,product_id,on_hand_qty,on_order_qty,reorder_point,unit_cost
20361,2025-09-20,16933,5538,65,13,15,199.0
20362,2025-09-20,16859,13945,103,10,15,199.0
20363,2025-09-20,15494,17080,54,2,15,246.12
20364,2025-09-20,17907,2057,70,14,15,199.0
20365,2025-09-20,7914,17537,35,12,15,199.0
20366,2025-09-20,8130,14376,28,7,15,199.0
20367,2025-09-20,13412,7053,70,9,15,199.0
20368,2025-09-20,17903,3590,47,13,15,199.0
20369,2025-09-20,5606,6417,18,15,15,199.0
20370,2025-09-20,3738,105,93,2,15,199.0
20371,2025-09-20,2923,2563,58,12,15,204.53
20372,2025-09-20,13314,14,61,15,15,199.0
20373,2025-09-20,1910,8659,41,19,15,199.0
20374,2025-09-20,9283,5729,73,10,15,199.0
20375,2025-09-20,10923,14640,43,25,15,199.0
20376,2025-09-20,2983,14344,56,10,15,199.0
20377,2025-09-20,8068,17098,74,6,15,312.42
20378,2025-09-20,18853,8689,71,8,15,199.0
20379,2025-09-20,2974,1227,81,11,15,199.0
20380,2025-09-20,1550,6791,61,14,15,199.0
20381,2025-09-20,5688,14974,42,20,15,199.0
20382,2025-09-20,15807,13161,63,9,15,199.0
20383,2025-09-20,7283,3608,35,19,15,199.0
20384,2025-09-20,9938,8073,53,19,15,199.0
20385,2025-09-20,17465,18513,52,13,15,199.0
20386,2025-09-20,1349,16739,45,15,15,199.0
20387,2025-09-20,17318,10774,46,20,15,199.0
20388,2025-09-20,12325,17783,63,16,15,199.0
20389,2025-09-20,8541,17376,66,12,15,199.0
20390,2025-09-20,13634,10998,22,3,15,199.0
20391,2025-09-20,11097,19215,102,11,15,199.0
20392,2025-09-20,8382,6243,52,9,15,199.0
20393,2025-09-20,12582,896,44,12,15,199.0
20394,2025-09-20,346,11672,37,12,15,199.0
20395,2025-09-20,11594,4956,105,20,15,199.0
20396,2025-09-20,10786,14938,61,26,15,199.0
20397,2025-09-20,7709,8744,76,9,15,199.0
20398,2025-09-20,2984,3389,47,14,15,199.0
20399,2025-09-20,15952,8947,28,7,15,199.0
20400,2025-09-20,19671,15300,60,7,15,199.0
20401,2025-09-20,19497,4733,54,15,15,199.0
20402,2025-09-20,19700,4330,72,0,15,199.0
20403,2025-09-20,4069,14474,40,10,15,199.0
20404,2025-09-20,9434,13053,28,8,15,199.0
20405,2025-09-20,10417,1233,54,22,15,199.0
20406,2025-09-20,19374,15617,56,10,15,199.0
20407,2025-09-20,14036,18781,72,11,15,199.0
20408,2025-09-20,18629,20422,63,15,15,199.0
20409,2025-09-20,308,14194,47,16,15,199.0
20410,2025-09-20,5027,5501,70,0,15,199.0
20411,2025-09-20,4107,8504,72,17,15,199.0
20412,2025-09-20,9743,3693,56,13,15,199.0
20413,2025-09-20,13807,2816,72,26,15,199.0
20414,2025-09-20,17232,1540,52,0,15,199.0
20415,2025-09-20,16825,5298,72,8,15,199.0
20416,2025-09-20,4877,2057,93,7,15,199.0
20417,2025-09-20,4184,18273,26,16,15,199.0
20418,2025-09-20,13083,10354,37,12,15,199.0
20419,2025-09-20,92,18589,63,9,15,199.0
20420,2025-09-20,16178,16152,46,21,15,199.0
20421,2025-09-20,18129,5767,40,10,15,199.0
20422,2025-09-20,3748,869,49,15,15,199.0
20423,2025-09-20,12091,6148,71,5,15,199.0
20424,2025-09-20,16882,18763,108,2,15,199.0
20425,2025-09-20,20477,7102,81,10,15,199.0
20426,2025-09-20,2471,16548,53,4,15,232.15
20427,2025-09-20,10338,6259,44,11,15,199.0
20428,2025-09-20,16045,19345,34,28,15,199.0
20429,2025-09-20,2115,4549,82,25,15,199.0
20430,2025-09-20,7852,9297,93,23,15,199.0
20431,2025-09-20,11047,9175,50,17,15,199.0
20432,2025-09-20,14110,10388,54,17,15,199.0
20433,2025-09-20,10858,1552,59,8,15,199.0
20434,2025-09-20,17893,11355,93,5,15,199.0
20435,2025-09-20,6181,18556,23,0,15,199.0
20436,2025-09-20,19186,7905,30,13,15,199.0
20437,2025-09-20,3999,13197,68,0,15,199.0
20438,2025-09-20,3175,500,78,9,15,243.5
20439,2025-09-20,962,11237,79,14,15,199.0
20440,2025-09-20,14478,18325,59,2,15,199.0
20441,2025-09-20,15557,18036,103,18,15,199.0
20442,2025-09-20,14120,4613,61,15,15,199.0
20443,2025-09-20,13321,9781,61,6,15,199.0
20444,2025-09-20,16062,3927,54,13,15,199.0
20445,2025-09-20,7028,3079,53,11,15,199.0
20446,2025-09-20,10031,9782,61,9,15,199.0
20447,2025-09-20,18046,11937,56,13,15,199.0
20448,2025-09-20,458,5609,75,3,15,199.0
20449,2025-09-20,2941,16395,48,9,15,199.0
20450,2025-09-20,15403,16537,61,13,15,399.81
20451,2025-09-20,3021,7719,43,6,15,225.68
20452,2025-09-20,19045,9393,57,4,15,199.0
20453,2025-09-20,11279,19275,78,15,15,199.0
20454,2025-09-20,1051,13558,80,0,15,199.0
20455,2025-09-20,11706,8900,79,16,15,199.0
20456,2025-09-20,16769,11671,77,11,15,199.0
20457,2025-09-20,10813,9614,50,17,15,199.0
20458,2025-09-20,3108,14957,25,19,15,199.0
20459,2025-09-20,3067,9418,49,4,15,199.0
20460,2025-09-20,8534,1570,45,19,15,199.0
20461,2025-09-20,4922,1920,81,18,15,199.0
20462,2025-09-20,3040,16850,25,10,15,199.0
20463,2025-09-20,3694,8315,89,14,15,199.0
20464,2025-09-20,17696,17816,32,9,15,199.0
20465,2025-09-20,20137,4465,74,17,15,199.0
20466,2025-09-20,6762,11517,58,8,15,202.58
20467,2025-09-20,14189,3595,80,5,15,199.0
20468,2025-09-20,17525,6689,82,9,15,199.0
20469,2025-09-20,15460,5394,52,14,15,199.0
20470,2025-09-20,103,73,51,9,15,199.0
20471,2025-09-20,17692,5942,9,10,15,199.0
20472,2025-09-20,4459,20246,42,9,15,199.0
20473,2025-09-20,20650,211,68,8,15,199.0
20474,2025-09-20,19282,20774,29,13,15,199.0
20475,2025-09-20,9397,5952,64,18,15,199.0
20476,2025-09-20,12068,9396,47,18,15,199.0
20477,2025-09-20,9561,16179,36,3,15,199.0
20478,2025-09-20,11532,12004,64,10,15,199.0
20479,2025-09-20,7823,10354,89,23,15,199.0
20480,2025-09-20,17341,11714,24,14,15,199.0
20481,2025-09-20,368,11077,52,16,15,199.0
20482,2025-09-20,1249,3485,84,15,15,199.0
20483,2025-09-20,18725,17886,59,5,15,199.0
20484,2025-09-20,19533,18399,31,20,15,199.0
20485,2025-09-20,14322,1384,71,17,15,199.0
20486,2025-09-20,11379,19476,84,27,15,199.0
20487,2025-09-20,13882,15162,66,14,15,199.0
20488,2025-09-20,12681,10473,43,28,15,199.0
20489,2025-09-20,9647,15128,81,6,15,199.0
20490,2025-09-20,13254,15212,79,0,15,199.0
20491,2025-09-20,10053,3382,75,26,15,199.0
20492,2025-09-20,12249,14848,52,16,15,199.0
20493,2025-09-20,4822,12175,99,4,15,199.0
20494,2025-09-20,2181,12224,35,17,15,199.0
20495,2025-09-20,7823,8043,63,13,15,199.0
20496,2025-09-20,9475,15895,53,9,15,199.0
20497,2025-09-20,1572,10409,55,7,15,199.0
20498,2025-09-20,11291,19386,67,7,15,199.0
20499,2025-09-20,5105,8040,46,10,15,199.0
20500,2025-09-20,10995,16759,40,12,15,199.0
20501,2025-09-20,17648,4367,80,13,15,199.0
20502,2025-09-20,13674,3583,87,4,15,199.0
20503,2025-09-20,9073,8350,62,5,15,199.0
20504,2025-09-20,10699,4452,22,15,15,199.0
20505,2025-09-20,11352,16229,75,2,15,199.0
20506,2025-09-20,13885,19481,34,20,15,199.0
20507,2025-09-20,17448,17188,62,20,15,199.0
20508,2025-09-20,13487,2305,77,13,15,199.0
20509,2025-09-20,20079,13941,37,21,15,199.0
20510,2025-09-20,1348,5576,40,11,15,240.81
20511,2025-09-20,18596,11841,20,0,15,199.0
20512,2025-09-20,19280,5316,60,15,15,199.0
20513,2025-09-20,2703,1024,41,5,15,199.0
20514,2025-09-20,5792,3075,95,24,15,199.0
20515,2025-09-20,20777,506,62,15,15,199.0
20516,2025-09-20,11384,15888,74,10,15,199.0
20517,2025-09-20,18573,239,84,13,15,199.0
20518,2025-09-20,18926,1671,12,15,15,199.0
20519,2025-09-20,8995,17371,52,16,15,404.91
20520,2025-09-20,967,9223,8,12,15,199.0
20521,2025-09-20,18151,16651,72,10,15,199.0
20522,2025-09-20,9132,16088,57,7,15,199.0
20523,2025-09-20,5553,4414,100,8,15,199.0
20524,2025-09-20,4697,7334,72,3,15,199.0
20525,2025-09-20,10032,1843,24,15,15,199.0
20526,2025-09-20,11049,4126,47,18,15,199.0
20527,2025-09-20,5938,11786,73,18,15,199.0
20528,2025-09-20,12358,9913,51,0,15,199.0
20529,2025-09-20,1249,5782,92,15,15,199.0
20530,2025-09-20,20675,2864,47,8,15,199.0
20531,2025-09-20,3223,9447,70,10,15,199.0
20532,2025-09-20,14479,10875,68,9,15,207.13
20533,2025-09-20,8741,2867,51,12,15,199.0
20534,2025-09-20,1499,3308,84,12,15,199.0
20535,2025-09-20,8244,17067,87,6,15,199.0
20536,2025-09-20,20565,3903,44,11,15,199.0
20537,2025-09-20,4207,6862,73,14,15,199.0
20538,2025-09-20,3984,15534,69,14,15,199.0
20539,2025-09-20,19212,6576,72,17,15,199.0
20540,2025-09-20,20403,5714,35,1,15,199.0
20541,2025-09-20,14014,4917,61,0,15,199.0
20542,2025-09-20,10226,9159,66,9,15,199.0
20543,2025-09-20,19945,3743,22,13,15,199.0
20544,2025-09-20,10900,14470,68,14,15,199.0
20545,2025-09-20,13285,8082,87,10,15,199.0
20546,2025-09-20,11336,17208,80,9,15,199.0
20547,2025-09-20,10033,3628,34,15,15,199.0
20548,2025-09-20,5787,1293,58,19,15,199.0
20549,2025-09-20,12487,16001,30,13,15,199.0
20550,2025-09-20,8639,10085,60,11,15,199.0
20551,2025-09-20,14793,20762,52,17,15,199.0
20552,2025-09-20,12707,9044,53,21,15,199.0
20553,2025-09-20,5762,18242,42,9,15,199.0
20554,2025-09-20,2581,759,43,13,15,199.0
20555,2025-09-20,14555,4215,85,12,15,199.0
20556,2025-09-20,17570,14706,54,4,15,199.0
20557,2025-09-20,5139,13048,83,11,15,218.89
20558,2025-09-20,3102,16796,32,16,15,199.0
20559,2025-09-20,9517,16025,68,21,15,199.0
20560,2025-09-20,7829,20172,75,21,15,199.0
20561,2025-09-20,2532,11343,40,8,15,224.4
20562,2025-09-20,2574,12798,79,17,15,199.0
20563,2025-09-20,9111,3576,62,18,15,199.0
20564,2025-09-20,20586,11283,64,11,15,199.0
20565,2025-09-20,3688,6522,39,9,15,199.0
20566,2025-09-20,6980,9135,42,0,15,199.0
20567,2025-09-20,11689,13178,2,11,15,199.0
20568,2025-09-20,13288,8469,47,10,15,199.0
20569,2025-09-20,12959,16441,45,12,15,199.0
20570,2025-09-20,3759,10969,93,3,15,199.0
20571,2025-09-20,17818,17862,76,6,15,199.0
20572,2025-09-20,18298,15445,104,7,15,199.0
20573,2025-09-20,5671,4519,46,4,15,199.0
20574,2025-09-20,15051,8475,81,8,15,199.0
20575,2025-09-20,3335,5900,87,6,15,199.0
20576,2025-09-20,18436,19697,78,18,15,199.0
20577,2025-09-20,5672,20256,58,11,15,199.0
20578,2025-09-20,7716,1018,59,8,15,199.0
20579,2025-09-20,14215,20750,83,23,15,199.0
20580,2025-09-20,10892,15324,64,13,15,199.0
20581,2025-09-20,19911,7353,57,10,15,199.0
20582,2025-09-20,16159,19704,102,10,15,199.0
20583,2025-09-20,11100,3791,47,13,15,199.0
20584,2025-09-20,17081,1985,48,9,15,199.0
20585,2025-09-20,9519,5896,59,4,15,199.0
20586,2025-09-20,5555,4189,55,8,15,199.0
20587,2025-09-20,3803,18910,31,7,15,199.0
20588,2025-09-20,12437,13775,58,10,15,199.0
20589,2025-09-20,5745,10276,67,9,15,199.0
20590,2025-09-20,6021,15862,45,13,15,285.42
20591,2025-09-20,4810,13783,40,8,15,199.0
20592,2025-09-20,20016,7669,73,8,15,274.68
20593,2025-09-20,5556,19043,50,15,15,199.0
20594,2025-09-20,15399,8593,102,7,15,336.97
20595,2025-09-20,10860,6358,39,9,15,199.0
20596,2025-09-20,11352,16458,44,6,15,199.0
20597,2025-09-20,20119,18798,72,8,15,199.0
20598,2025-09-20,9511,18835,55,20,15,199.0
20599,2025-09-20,11708,1317,88,19,15,199.0
20600,2025-09-20,14653,14299,63,13,15,199.0
20601,2025-09-20,898,16858,37,4,15,199.0
20602,2025-09-20,3308,13327,101,16,15,199.0
20603,2025-09-20,625,7897,63,11,15,199.0
20604,2025-09-20,13960,4278,94,9,15,199.0
20605,2025-09-20,4701,12800,43,18,15,199.0
20606,2025-09-20,20657,16534,83,12,15,199.0
20607,2025-09-20,17779,7598,39,18,15,217.29
20608,2025-09-20,11579,4083,71,8,15,199.0
20609,2025-09-20,10691,11625,24,14,15,199.0
20610,2025-09-20,8878,11796,61,10,15,199.0
20611,2025-09-20,15850,5878,73,16,15,199.0
20612,2025-09-20,20358,2660,46,7,15,199.0
20613,2025-09-20,4662,597,96,19,15,199.0
20614,2025-09-20,18888,18480,95,12,15,199.0
20615,2025-09-20,6269,14078,75,0,15,199.0
20616,2025-09-20,2761,17514,28,17,15,199.0
20617,2025-09-20,1713,4884,53,12,15,199.0
20618,2025-09-20,10384,12782,65,13,15,199.0
20619,2025-09-20,18272,15415,47,8,15,199.0
20620,2025-09-20,13938,1234,68,7,15,199.0
20621,2025-09-20,14070,11267,34,12,15,199.0
20622,2025-09-20,10226,14871,93,18,15,199.0
20623,2025-09-20,10866,13153,63,12,15,199.0
20624,2025-09-20,4227,1891,22,4,15,199.0
20625,2025-09-20,5775,4908,54,4,15,199.0
20626,2025-09-20,12097,10986,31,22,15,199.0
20627,2025-09-20,10977,19456,41,19,15,199.0
20628,2025-09-20,7187,14494,80,10,15,199.0
20629,2025-09-20,13622,3317,78,4,15,199.0
20630,2025-09-20,2073,15884,75,15,15,199.0
20631,2025-09-20,12176,11000,91,6,15,199.0
20632,2025-09-20,6468,9806,57,14,15,199.0
20633,2025-09-20,1427,10703,71,11,15,199.0
20634,2025-09-20,17040,8657,56,7,15,199.0
20635,2025-09-20,6879,16434,36,19,15,199.0
20636,2025-09-20,15400,5136,74,2,15,199.0
20637,2025-09-20,14505,14896,70,16,15,199.0
20638,2025-09-20,321,1941,87,12,15,199.0
20639,2025-09-20,2712,20755,58,12,15,199.0
20640,2025-09-20,2198,4891,48,16,15,199.0
20641,2025-09-20,15918,19811,81,15,15,199.0
20642,2025-09-20,20846,18797,83,1,15,199.0
20643,2025-09-20,7121,12089,73,13,15,199.0
20644,2025-09-20,17247,10438,50,22,15,199.0
20645,2025-09-20,5291,12713,38,19,15,423.61
20646,2025-09-20,8889,8942,105,7,15,199.0
20647,2025-09-20,14522,2997,76,11,15,199.0
20648,2025-09-20,1807,6505,80,18,15,384.44
20649,2025-09-20,2913,2090,53,13,15,199.0
20650,2025-09-20,2894,333,50,11,15,199.0
20651,2025-09-20,3637,5152,44,21,15,199.0
20652,2025-09-20,10226,10825,68,19,15,199.0
20653,2025-09-20,8658,5136,35,26,15,199.0
20654,2025-09-20,5467,18463,7,11,15,199.0
20655,2025-09-20,10755,6620,63,15,15,199.0
20656,2025-09-20,8493,7793,38,7,15,199.0
20657,2025-09-20,15423,20636,61,4,15,199.0
20658,2025-09-20,17889,14295,65,2,15,199.0
20659,2025-09-20,4132,10320,36,16,15,199.0
20660,2025-09-20,15110,14304,76,16,15,199.0
20661,2025-09-20,14632,15774,59,0,15,199.0
20662,2025-09-20,8078,4272,64,10,15,199.0
20663,2025-09-20,15878,20942,41,10,15,199.0
20664,2025-09-20,17037,4191,64,21,15,199.0
20665,2025-09-20,15671,6621,85,14,15,199.0
20666,2025-09-20,15482,8361,85,9,15,199.0
20667,2025-09-20,16731,9934,54,11,15,277.54
20668,2025-09-20,10229,4782,102,7,15,199.0
20669,2025-09-20,2928,5631,55,6,15,199.0
20670,2025-09-20,4587,6158,72,9,15,199.0
20671,2025-09-20,14268,1117,82,11,15,199.0
20672,2025-09-20,9703,10709,30,3,15,199.0
20673,2025-09-20,10534,13422,20,12,15,199.0
20674,2025-09-20,14286,13945,47,3,15,199.0
20675,2025-09-20,9640,1090,92,5,15,199.0
20676,2025-09-20,9522,10967,111,13,15,199.0
20677,2025-09-20,17885,14762,71,19,15,199.0
20678,2025-09-20,12659,6391,45,14,15,199.0
20679,2025-09-20,7369,20916,46,14,15,318.6
20680,2025-09-20,14253,14936,42,5,15,199.0
20681,2025-09-20,18924,13190,106,21,15,199.0
20682,2025-09-20,6140,1387,25,7,15,249.45
20683,2025-09-20,5646,19661,61,8,15,199.0
20684,2025-09-20,4736,11978,86,13,15,325.02
20685,2025-09-20,19233,5929,68,19,15,199.0
20686,2025-09-20,7820,6267,63,10,15,199.0
20687,2025-09-20,18738,16168,73,21,15,199.0
20688,2025-09-20,13079,3946,77,19,15,199.0
20689,2025-09-20,9152,16256,42,16,15,199.0
20690,2025-09-20,12532,13440,59,11,15,199.0
20691,2025-09-20,8878,20923,90,7,15,199.0
20692,2025-09-20,111,3623,67,14,15,199.0
20693,2025-09-20,7987,6845,60,12,15,199.0
20694,2025-09-20,1964,8346,53,2,15,199.0
20695,2025-09-20,18883,8536,85,16,15,199.0
20696,2025-09-20,11318,94,30,3,15,199.0
20697,2025-09-20,13162,2102,74,8,15,199.0
20698,2025-09-20,13850,16551,126,20,15,199.0
20699,2025-09-20,271,11922,66,6,15,199.0
20700,2025-09-20,10466,19845,91,16,15,199.0
20701,2025-09-20,17986,7289,61,6,15,199.0
20702,2025-09-20,14167,8342,37,25,15,199.0
20703,2025-09-20,1840,16237,54,13,15,199.0
20704,2025-09-20,20410,800,95,8,15,199.0
20705,2025-09-20,4210,17493,44,19,15,199.0
20706,2025-09-20,593,5963,75,25,15,199.0
20707,2025-09-20,15355,19806,38,19,15,199.0
20708,2025-09-20,7196,19164,75,10,15,199.0
20709,2025-09-20,12274,8696,53,14,15,199.0
20710,2025-09-20,3235,12817,74,10,15,199.0
20711,2025-09-20,17392,16383,90,15,15,199.0
20712,2025-09-20,1857,15955,20,7,15,199.0
20713,2025-09-20,18506,12262,44,18,15,199.0
20714,2025-09-20,9491,3421,44,9,15,224.39
20715,2025-09-20,7981,14962,73,13,15,199.0
20716,2025-09-20,850,1883,63,19,15,199.0
20717,2025-09-20,13226,20825,67,14,15,199.0
20718,2025-09-20,5626,10990,75,9,15,199.0
20719,2025-09-20,15773,48,78,17,15,199.0
20720,2025-09-20,4560,15511,72,23,15,199.0
20721,2025-09-20,4735,5385,78,0,15,199.0
20722,2025-09-20,17429,12911,52,22,15,199.0
20723,2025-09-20,5236,18439,86,17,15,199.0
20724,2025-09-20,14394,1769,87,20,15,199.0
20725,2025-09-20,4551,8592,7,8,15,199.0
20726,2025-09-20,20487,10963,57,19,15,199.0
20727,2025-09-20,5856,6665,39,9,15,199.0
20728,2025-09-20,17970,4957,46,11,15,199.0
20729,2025-09-20,8392,4664,62,12,15,199.0
20730,2025-09-20,10064,16640,35,13,15,199.0
20731,2025-09-20,9574,1616,56,4,15,199.0
20732,2025-09-20,3374,10400,40,11,15,199.0
20733,2025-09-20,2004,13679,58,6,15,199.0
20734,2025-09-20,11209,633,99,3,15,199.0
20735,2025-09-20,11532,4105,41,4,15,199.0
20736,2025-09-20,862,1004,59,17,15,199.0
20737,2025-09-20,5409,13108,77,17,15,199.0
20738,2025-09-20,20222,10862,88,18,15,199.0
20739,2025-09-20,18813,12146,66,16,15,199.0
20740,2025-09-20,14997,20904,85,22,15,199.0
20741,2025-09-20,357,17950,61,3,15,199.0
20742,2025-09-20,5788,3169,71,15,15,199.0
20743,2025-09-20,3308,17332,51,9,15,199.0
20744,2025-09-20,945,12199,101,14,15,271.82
20745,2025-09-20,16491,5813,93,5,15,199.0
20746,2025-09-20,11263,8906,59,19,15,199.0
20747,2025-09-20,14676,5998,24,16,15,199.0
20748,2025-09-20,11182,16742,55,10,15,199.0
20749,2025-09-20,3650,863,39,5,15,199.0
20750,2025-09-20,4827,2362,77,5,15,199.0
20751,2025-09-20,20300,14664,68,11,15,199.0
20752,2025-09-20,15190,18470,84,18,15,199.0
20753,2025-09-20,4713,19973,30,20,15,199.0
20754,2025-09-20,2808,8904,57,8,15,199.0
20755,2025-09-20,14065,18638,73,23,15,199.0
20756,2025-09-20,14417,9611,52,2,15,199.0
20757,2025-09-20,11086,9195,43,20,15,199.0
20758,2025-09-20,1404,3677,48,16,15,199.0
20759,2025-09-20,20892,13738,69,22,15,199.0
20760,2025-09-20,19870,16299,57,12,15,199.0
20761,2025-09-20,5083,10778,70,21,15,199.0
20762,2025-09-20,5647,8874,76,18,15,240.67
20763,2025-09-20,16795,5359,72,10,15,199.0
20764,2025-09-20,9854,6491,55,20,15,199.0
20765,2025-09-20,15239,5620,74,19,15,199.0
20766,2025-09-20,16568,10275,73,11,15,199.0
20767,2025-09-20,16194,433,35,13,15,199.0
20768,2025-09-20,18719,4316,88,8,15,199.0
20769,2025-09-20,15081,18632,70,11,15,199.0
20770,2025-09-20,8300,13725,72,20,15,199.0
20771,2025-09-20,3727,6547,63,10,15,256.32
20772,2025-09-20,224,18332,86,20,15,199.0
20773,2025-09-20,13063,13582,78,2,15,199.0
20774,2025-09-20,1641,12129,56,14,15,199.0
20775,2025-09-20,7530,5029,40,8,15,199.0
20776,2025-09-20,7643,13335,42,2,15,199.0
20777,2025-09-20,8619,11394,61,8,15,199.0
20778,2025-09-20,20032,15588,63,6,15,278.24
20779,2025-09-20,9720,1650,47,6,15,199.0
20780,2025-09-20,10002,2135,80,29,15,199.0
20781,2025-09-20,2409,6508,71,11,15,199.0
20782,2025-09-20,1884,9878,48,8,15,199.0
20783,2025-09-20,171,15297,65,13,15,235.73
20784,2025-09-20,5825,4559,27,16,15,199.0
20785,2025-09-20,2316,1391,55,3,15,199.0
20786,2025-09-20,14805,8241,71,2,15,199.0
20787,2025-09-20,13741,14925,31,0,15,199.0
20788,2025-09-20,4952,13378,57,24,15,199.0
20789,2025-09-20,1390,11257,75,5,15,199.0
20790,2025-09-20,19380,19983,79,14,15,199.0
20791,2025-09-20,15390,15560,65,14,15,199.0
20792,2025-09-20,6363,17806,56,15,15,199.0
20793,2025-09-20,11695,14287,84,23,15,199.0
20794,2025-09-20,5214,7874,74,26,15,199.0
20795,2025-09-20,11165,5119,81,11,15,199.0
20796,2025-09-20,2225,15510,77,2,15,199.0
20797,2025-09-20,6226,12505,68,19,15,199.0
20798,2025-09-20,12787,20216,69,26,15,199.0
20799,2025-09-20,2827,12666,59,10,15,199.0
20800,2025-09-20,9575,13683,31,6,15,199.0
20801,2025-09-20,16190,13660,60,10,15,199.0
20802,2025-09-20,12794,368,65,7,15,199.0
20803,2025-09-20,7715,14543,58,4,15,199.0
20804,2025-09-20,8002,17783,102,21,15,199.0
20805,2025-09-20,8024,20502,47,7,15,199.0
20806,2025-09-20,5067,19094,56,17,15,199.0
20807,2025-09-20,7096,15083,72,21,15,199.0
20808,2025-09-20,19428,16064,81,17,15,199.0
20809,2025-09-20,5375,9349,65,5,15,199.0
20810,2025-09-20,12168,13537,81,12,15,199.0
20811,2025-09-20,19103,1662,33,16,15,199.0
20812,2025-09-20,13807,16993,100,21,15,211.91
20813,2025-09-20,766,10094,50,13,15,199.0
20814,2025-09-20,1810,13142,48,8,15,199.0
20815,2025-09-20,17914,8011,46,13,15,199.0
20816,2025-09-20,11818,4450,88,17,15,199.0
20817,2025-09-20,5419,13151,53,16,15,199.0
20818,2025-09-20,19878,4964,30,17,15,199.0
20819,2025-09-20,9947,2650,107,5,15,199.0
20820,2025-09-20,9295,17061,69,19,15,199.0
20821,2025-09-20,12922,19248,65,10,15,199.0
20822,2025-09-20,16541,14086,47,8,15,199.0
20823,2025-09-20,19624,456,76,5,15,199.0
20824,2025-09-20,6142,16637,67,5,15,254.06
20825,2025-09-20,17371,5202,59,4,15,199.87
20826,2025-09-20,9576,16271,60,20,15,255.61
20827,2025-09-20,194,17368,75,14,15,199.0
20828,2025-09-20,12881,8815,1,9,15,199.0
20829,2025-09-20,8936,16025,90,25,15,199.0
20830,2025-09-20,12657,20124,91,21,15,199.0
20831,2025-09-20,9419,5056,40,2,15,199.0
20832,2025-09-20,945,17225,35,15,15,199.0
20833,2025-09-20,379,10698,59,9,15,199.0
20834,2025-09-20,13891,12541,63,14,15,199.0
20835,2025-09-20,2863,8557,39,20,15,199.0
20836,2025-09-20,16357,12070,72,10,15,199.0
20837,2025-09-20,20010,6758,61,12,15,199.0
20838,2025-09-20,17150,16612,42,13,15,199.0
20839,2025-09-20,2669,5114,36,9,15,199.0
20840,2025-09-20,6241,13640,49,14,15,199.0
20841,2025-09-20,5328,4475,36,5,15,199.0
20842,2025-09-20,19316,14536,38,12,15,199.0
20843,2025-09-20,10290,11054,80,14,15,199.0
20844,2025-09-20,5169,19263,84,19,15,199.0
20845,2025-09-20,13975,2990,58,19,15,199.0
20846,2025-09-20,14740,10309,67,10,15,199.0
20847,2025-09-20,9754,1279,69,18,15,199.0
20848,2025-09-20,12854,13052,55,0,15,199.0
20849,2025-09-20,2396,17470,66,8,15,199.0
20850,2025-09-20,3622,6024,43,13,15,199.0
20851,2025-09-20,15870,17968,59,0,15,199.0
20852,2025-09-20,15665,7922,71,23,15,199.0
20853,2025-09-20,18930,18820,81,9,15,199.0
20854,2025-09-20,19457,1663,49,12,15,199.0
20855,2025-09-20,15093,2757,29,0,15,199.0
20856,2025-09-20,5674,395,87,11,15,199.0
20857,2025-09-20,18418,264,82,12,15,199.0
20858,2025-09-20,7974,17383,18,20,15,199.0
20859,2025-09-20,18648,17885,47,1,15,199.0
20860,2025-09-20,9012,3609,60,9,15,199.0
20861,2025-09-20,17164,12202,85,15,15,199.0
20862,2025-09-20,7059,13193,33,0,15,199.0
20863,2025-09-20,4595,13786,89,6,15,199.0
20864,2025-09-20,7435,9473,79,6,15,199.0
20865,2025-09-20,3789,17796,33,0,15,199.0
20866,2025-09-20,18150,18717,71,15,15,199.0
20867,2025-09-20,13516,2505,57,20,15,201.08
20868,2025-09-20,3976,17613,76,21,15,199.0
20869,2025-09-20,17706,1777,50,10,15,199.0
20870,2025-09-20,14722,18833,0,23,15,199.0
20871,2025-09-20,14438,15757,51,9,15,232.27
20872,2025-09-20,14001,19529,42,11,15,199.0
20873,2025-09-20,20180,6946,85,3,15,199.0
20874,2025-09-20,9335,10274,51,0,15,199.0
20875,2025-09-20,2487,12193,91,15,15,199.0
20876,2025-09-20,14710,3783,34,19,15,199.0
20877,2025-09-20,4972,17455,70,15,15,199.0
20878,2025-09-20,7606,2866,42,12,15,199.0
20879,2025-09-20,15702,18923,48,14,15,199.0
20880,2025-09-20,15817,15505,33,10,15,199.0
20881,2025-09-20,2893,7074,19,12,15,199.0
20882,2025-09-20,17912,1132,49,10,15,199.0
20883,2025-09-20,7248,19943,61,16,15,199.0
20884,2025-09-20,181,3863,66,19,15,199.0
20885,2025-09-20,17369,15796,72,14,15,213.56
20886,2025-09-20,1628,1263,53,0,15,199.0
20887,2025-09-20,5724,23,53,5,15,199.0
20888,2025-09-20,4310,821,77,8,15,199.0
20889,2025-09-20,17100,5001,60,4,15,199.0
20890,2025-09-20,14079,229,80,23,15,212.38
20891,2025-09-20,19261,1350,94,22,15,199.0
20892,2025-09-20,12620,6296,54,8,15,199.0
20893,2025-09-20,16573,20767,73,5,15,238.52
20894,2025-09-20,9860,9844,41,7,15,346.89
20895,2025-09-20,3974,14962,32,5,15,199.0
20896,2025-09-20,2570,10827,83,6,15,199.0
20897,2025-09-20,16096,12312,27,10,15,199.0
20898,2025-09-20,14031,8705,54,12,15,199.0
